,minutes_watched,clv,clv_wins,region,channel
1781,3957.0,118.58,118.58,USA/Canada/As,Instagram
1782,899.0,119.0,119.0,Rest_of_the_world,Facebook
1783,1078.0,62.58,62.58,Rest_of_the_world,Facebook
1784,4936.0,119.24,119.24,USA/Canada/As,Facebook
1785,844.0,174.0,174.0,USA/Canada/As,Twitter
1786,197.0,97.0,97.0,USA/Canada/As,Other
1787,141.0,119.0,119.0,USA/Canada/As,LinkedIn
1788,1231.0,119.0,119.0,USA/Canada/As,Friend
1789,2303.0,62.58,62.58,Rest_of_the_world,Friend
1790,3104.0,50.32,50.32,Rest_of_the_world,Friend
1791,748.0,64.8,64.8,USA/Canada/As,Friend
1792,2865.0,64.8,64.8,Rest_of_the_world,Google
1793,1428.0,36.0,36.0,USA/Canada/As,Other
1794,2574.0,62.58,62.58,Rest_of_the_world,Friend
1795,198.0,19.0,19.0,Rest_of_the_world,YouTube
1796,3541.0,93.56,93.56,USA/Canada/As,Facebook
1797,238.0,19.0,19.0,Rest_of_the_world,Google
1798,4032.0,64.8,64.8,Rest_of_the_world,LinkedIn
1799,213.0,62.58,62.58,Rest_of_the_world,Friend
1800,467.0,34.2,34.2,Rest_of_the_world,YouTube
1801,286.0,141.19,141.19,West_EU,YouTube
1802,855.0,119.0,119.0,USA/Canada/As,YouTube
1803,388.0,62.58,62.58,Rest_of_the_world,YouTube
1804,60.0,119.36,119.36,USA/Canada/As,Facebook
1805,358.0,142.82,142.82,Rest_of_the_world,YouTube
1806,1765.0,119.0,119.0,Rest_of_the_world,Friend
1807,1906.0,62.58,62.58,Rest_of_the_world,Google
1808,1533.0,141.64,141.64,West_EU,Google
1809,3859.0,35.91,35.91,Rest_of_the_world,Google
1810,42.0,143.28,143.28,West_EU,Other
1811,785.0,348.0,281.105,Rest_of_the_world,Google
1812,84.0,149.51,149.51,West_EU,Friend
1813,1005.0,62.58,62.58,Rest_of_the_world,Other
1814,1461.0,62.58,62.58,Rest_of_the_world,Google
1815,303.0,246.0,246.0,Rest_of_the_world,Other
1816,415.0,119.0,119.0,USA/Canada/As,YouTube
1817,12.0,143.0,143.0,USA/Canada/As,Google
1818,817.0,119.0,119.0,USA/Canada/As,Other
1819,1135.0,80.3,80.3,Rest_of_the_world,Friend
1820,458.0,43.4,43.4,West_EU,Other
1821,12279.0,78.88,78.88,Rest_of_the_world,YouTube
1822,599.0,64.8,64.8,USA/Canada/As,Other
1823,2366.0,119.0,119.0,USA/Canada/As,LinkedIn
1824,1784.0,62.58,62.58,Rest_of_the_world,Facebook
1825,1253.0,62.58,62.58,Rest_of_the_world,LinkedIn
1826,393.0,119.01,119.01,West_EU,Google
1827,433.0,119.0,119.0,Rest_of_the_world,LinkedIn
1828,1964.0,166.35,166.35,West_EU,Facebook
1829,2108.0,119.37,119.37,USA/Canada/As,Friend
1830,830.0,119.0,119.0,Rest_of_the_world,Google
1831,226.0,72.57,72.57,Rest_of_the_world,Other
1832,29768.0,44.65,44.65,Rest_of_the_world,Facebook
1833,208.0,142.27,142.27,West_EU,LinkedIn
1834,251.0,62.57,62.57,Rest_of_the_world,Instagram
1835,379.0,19.0,19.0,Rest_of_the_world,YouTube
1836,996.0,36.0,36.0,Rest_of_the_world,Other
1837,252.0,62.58,62.58,Rest_of_the_world,LinkedIn
1838,34.0,118.82,118.82,USA/Canada/As,LinkedIn
1839,1.0,119.0,119.0,USA/Canada/As,Instagram
1840,6063.0,34.21,34.21,Rest_of_the_world,LinkedIn
1841,409.0,62.58,62.58,Rest_of_the_world,Facebook
1842,512.0,119.0,119.0,Rest_of_the_world,Friend
1843,255.0,174.0,174.0,USA/Canada/As,Friend
1844,1503.0,118.71,118.71,USA/Canada/As,Friend
1845,645.0,19.0,19.0,Rest_of_the_world,Instagram
1846,171.0,118.84,118.84,USA/Canada/As,Google
1847,812.0,119.0,119.0,USA/Canada/As,YouTube
1848,334.0,25.2,25.2,Rest_of_the_world,LinkedIn
1849,112.0,119.34,119.34,Rest_of_the_world,YouTube
1850,208.0,119.0,119.0,Rest_of_the_world,Twitter
1851,654.0,142.14,142.14,West_EU,YouTube
1852,1.0,174.11,174.11,Rest_of_the_world,YouTube
1853,484.0,142.82,142.82,Rest_of_the_world,Facebook
1854,499.0,144.25,144.25,West_EU,Facebook
1855,3499.0,19.0,19.0,Rest_of_the_world,Friend
1856,4.0,118.4,118.4,USA/Canada/As,YouTube
1857,1111.0,14.25,14.25,Rest_of_the_world,LinkedIn
1858,528.0,62.58,62.58,Rest_of_the_world,Twitter
1859,7548.0,34.2,34.2,Rest_of_the_world,Friend
1860,399.0,119.0,119.0,Rest_of_the_world,LinkedIn
1861,4249.0,119.25,119.25,USA/Canada/As,YouTube
1862,1191.0,151.22,151.22,Rest_of_the_world,Facebook
1863,110.0,119.0,119.0,Rest_of_the_world,YouTube
1864,694.0,62.58,62.58,Rest_of_the_world,Google
1865,574.0,62.58,62.58,Rest_of_the_world,Friend
1866,3160.0,134.88,134.88,USA/Canada/As,LinkedIn
1867,207.0,62.58,62.58,Rest_of_the_world,Friend
1868,249.0,62.58,62.58,Rest_of_the_world,YouTube
1869,1871.0,62.58,62.58,Rest_of_the_world,Instagram
1870,416.0,138.65,138.65,USA/Canada/As,Google
1871,153.0,149.16,149.16,West_EU,Instagram
1872,1496.0,143.71,143.71,West_EU,LinkedIn
1873,286.0,118.97,118.97,Rest_of_the_world,LinkedIn
1874,92.0,119.34,119.34,USA/Canada/As,LinkedIn
1875,88.0,119.0,119.0,USA/Canada/As,YouTube
1876,1417.0,218.0,218.0,USA/Canada/As,LinkedIn
1877,253.0,142.29,142.29,West_EU,Friend
1878,1227.0,119.0,119.0,USA/Canada/As,Friend
1879,134.0,62.58,62.58,Rest_of_the_world,Friend
1880,3.0,119.0,119.0,USA/Canada/As,YouTube
1881,3038.0,27.0,27.0,USA/Canada/As,Other
1882,2730.0,62.57,62.57,Rest_of_the_world,LinkedIn
1883,109.0,119.34,119.34,USA/Canada/As,LinkedIn
1884,1399.0,62.58,62.58,Rest_of_the_world,Friend
1885,254.0,119.42,119.42,Rest_of_the_world,Google
1886,278.0,181.39,181.39,West_EU,Google
1887,30.0,1.0,1.0,Rest_of_the_world,Other
1888,618.0,119.0,119.0,Rest_of_the_world,Instagram
1889,1230.0,172.78,172.78,USA/Canada/As,YouTube
1890,42.0,62.57,62.57,Rest_of_the_world,YouTube
1891,27485.0,179.82,179.82,USA/Canada/As,Google
1892,146.0,156.0,156.0,Rest_of_the_world,YouTube
1893,105.0,119.0,119.0,Rest_of_the_world,Instagram
1894,780.0,119.0,119.0,USA/Canada/As,YouTube
1895,2892.0,120.39,120.39,USA/Canada/As,Google
1896,6013.0,119.15,119.15,USA/Canada/As,LinkedIn
1897,248.0,144.39,144.39,West_EU,Instagram
1898,411.0,118.58,118.58,Rest_of_the_world,LinkedIn
1899,10.0,141.87,141.87,West_EU,LinkedIn
1900,47.0,119.0,119.0,USA/Canada/As,Other
1901,1777.0,217.23,217.23,USA/Canada/As,Instagram
1902,462.0,146.68,146.68,Rest_of_the_world,YouTube
1903,859.0,62.58,62.58,Rest_of_the_world,LinkedIn
1904,7870.0,28.5,28.5,Rest_of_the_world,Friend
1905,93.0,119.0,119.0,USA/Canada/As,YouTube
1906,723.0,119.0,119.0,Rest_of_the_world,YouTube
1907,348.0,49.74,49.74,West_EU,Google
1908,4.0,62.58,62.58,Rest_of_the_world,Google
1909,253.0,119.0,119.0,Rest_of_the_world,YouTube
1910,1040.0,142.8,142.8,West_EU,Friend
1911,878.0,141.55,141.55,West_EU,YouTube
1912,3.0,119.0,119.0,Rest_of_the_world,Friend
1913,30.0,0.0,0.0,Rest_of_the_world,Facebook
1914,1915.0,36.0,36.0,Rest_of_the_world,Friend
1915,2655.0,25.65,25.65,Rest_of_the_world,Google
1916,2099.0,142.21,142.21,West_EU,Friend
1917,43.0,184.44,184.44,Rest_of_the_world,Google
1918,224.0,119.0,119.0,USA/Canada/As,LinkedIn
1919,28.0,75.2,75.2,Rest_of_the_world,Facebook
1920,7587.0,91.8,91.8,Rest_of_the_world,Friend
1921,1395.0,62.58,62.58,Rest_of_the_world,Friend
1922,985.0,19.0,19.0,Rest_of_the_world,Friend
1923,592.0,184.44,184.44,USA/Canada/As,Google
1924,380.5,119.0,119.0,USA/Canada/As,YouTube
1925,384.0,118.61,118.61,USA/Canada/As,YouTube
1926,8.0,62.58,62.58,Rest_of_the_world,Instagram
1927,232.0,27.0,27.0,Rest_of_the_world,Google
1928,426.0,119.0,119.0,Rest_of_the_world,YouTube
1929,706.0,149.99,149.99,USA/Canada/As,Facebook
1930,6643.0,118.86,118.86,Rest_of_the_world,LinkedIn
1931,835.0,118.97,118.97,USA/Canada/As,YouTube
1932,15.0,119.0,119.0,USA/Canada/As,Friend
1933,178.0,51.0,51.0,Rest_of_the_world,YouTube
1934,295.0,62.58,62.58,Rest_of_the_world,LinkedIn
1935,291.0,62.58,62.58,Rest_of_the_world,Instagram
1936,4033.0,64.8,64.8,USA/Canada/As,Google
1937,531.0,119.0,119.0,USA/Canada/As,LinkedIn
1938,1207.0,119.0,119.0,Rest_of_the_world,YouTube
1939,921.0,119.0,119.0,USA/Canada/As,Google
1940,562.0,62.58,62.58,Rest_of_the_world,LinkedIn
1941,389.0,62.58,62.58,Rest_of_the_world,Facebook
1942,1.0,63.63,63.63,USA/Canada/As,Google
1943,346.0,141.17,141.17,Rest_of_the_world,Facebook
1944,402.0,119.0,119.0,USA/Canada/As,YouTube
1945,41.0,118.43,118.43,USA/Canada/As,Google
1946,257.0,42.96,42.96,West_EU,Google
1947,615.0,119.02,119.02,Rest_of_the_world,Google
1948,40.0,119.0,119.0,USA/Canada/As,YouTube
1949,696.0,36.0,36.0,USA/Canada/As,YouTube
1950,478.0,119.0,119.0,USA/Canada/As,YouTube
1951,26.0,97.12,97.12,Rest_of_the_world,YouTube
1952,23.0,119.0,119.0,USA/Canada/As,Other
1953,8262.0,62.58,62.58,Rest_of_the_world,Google
1954,1.0,62.58,62.58,Rest_of_the_world,Google
1955,345.0,138.0,138.0,Rest_of_the_world,Google
1956,66.0,119.0,119.0,Rest_of_the_world,Other
1957,158.0,197.87,197.87,Rest_of_the_world,Friend
1958,628.0,62.58,62.58,Rest_of_the_world,Facebook
1959,512.0,27.0,27.0,Rest_of_the_world,LinkedIn
1960,472.0,141.64,141.64,West_EU,YouTube
1961,222.0,119.0,119.0,USA/Canada/As,Google
1962,382.0,62.58,62.58,Rest_of_the_world,Facebook
1963,2034.0,62.58,62.58,Rest_of_the_world,YouTube
1964,2032.0,141.64,141.64,Rest_of_the_world,Instagram
1965,920.0,62.58,62.58,Rest_of_the_world,Instagram
1966,41.0,118.76,118.76,USA/Canada/As,Google
1967,388.0,62.58,62.58,Rest_of_the_world,Friend
1968,435.0,119.0,119.0,USA/Canada/As,YouTube
1969,582.0,48.6,48.6,USA/Canada/As,Friend
1970,183.0,119.0,119.0,USA/Canada/As,LinkedIn
1971,152.0,119.3,119.3,USA/Canada/As,LinkedIn
1972,1233.0,119.0,119.0,Rest_of_the_world,Instagram
1973,74.0,119.0,119.0,Rest_of_the_world,Friend
1974,323.0,119.0,119.0,USA/Canada/As,LinkedIn
1975,99.0,96.44,96.44,West_EU,Google
1976,363.0,119.0,119.0,Rest_of_the_world,Facebook
1977,1038.0,142.94,142.94,West_EU,YouTube
1978,3.0,199.49,199.49,USA/Canada/As,Google
1979,841.0,62.58,62.58,Rest_of_the_world,LinkedIn
1980,294.0,146.87,146.87,Rest_of_the_world,Google
1981,2184.0,62.58,62.58,Rest_of_the_world,Other
1982,1823.0,62.58,62.58,Rest_of_the_world,Google
1983,174.0,62.58,62.58,Rest_of_the_world,YouTube
1984,465.0,119.0,119.0,USA/Canada/As,YouTube
1985,296.0,62.58,62.58,Rest_of_the_world,Google
1986,882.0,119.0,119.0,Rest_of_the_world,LinkedIn
1987,2213.0,185.99,185.99,Rest_of_the_world,Friend
1988,512.0,62.58,62.58,Rest_of_the_world,Other
1989,4573.0,179.7,179.7,West_EU,Friend
1990,4583.0,119.05,119.05,Rest_of_the_world,Instagram
1991,173.0,118.49,118.49,USA/Canada/As,LinkedIn
1992,1199.0,72.57,72.57,Rest_of_the_world,LinkedIn
1993,367.0,150.68,150.68,Rest_of_the_world,Facebook
1994,360.0,62.58,62.58,Rest_of_the_world,Twitter
1995,55.0,142.52,142.52,West_EU,YouTube
1996,222.0,62.58,62.58,Rest_of_the_world,Twitter
1997,516.0,164.0,164.0,Rest_of_the_world,Other
1998,49.0,119.34,119.34,USA/Canada/As,Google
1999,31.0,119.0,119.0,USA/Canada/As,Google
2000,449.0,215.76,215.76,USA/Canada/As,Friend
2001,70.0,141.16,141.16,Rest_of_the_world,Facebook
2002,160.0,62.58,62.58,Rest_of_the_world,Instagram
2003,1.0,62.58,62.58,USA/Canada/As,LinkedIn
2004,1102.0,119.0,119.0,USA/Canada/As,Google
2005,121.0,119.0,119.0,USA/Canada/As,YouTube
2006,719.0,119.0,119.0,Rest_of_the_world,YouTube
2007,2441.0,27.0,27.0,Rest_of_the_world,Friend
2008,183.0,62.58,62.58,Rest_of_the_world,LinkedIn
2009,4592.0,62.57,62.57,Rest_of_the_world,LinkedIn
2010,1342.0,62.58,62.58,Rest_of_the_world,YouTube
2011,1294.0,148.9,148.9,West_EU,Other
2012,94.0,119.0,119.0,Rest_of_the_world,LinkedIn
2013,524.0,146.86,146.86,West_EU,YouTube
2014,477.0,118.77,118.77,USA/Canada/As,Google
2015,967.0,119.0,119.0,West_EU,Other
2016,131.0,119.0,119.0,Rest_of_the_world,YouTube
2017,1143.0,62.58,62.58,Rest_of_the_world,Google
2018,43.0,62.58,62.58,Rest_of_the_world,Instagram
2019,1972.0,119.0,119.0,Rest_of_the_world,YouTube
2020,375.0,119.0,119.0,USA/Canada/As,Google
2021,264.0,119.0,119.0,Rest_of_the_world,YouTube
2022,161.0,119.0,119.0,Rest_of_the_world,Facebook
2023,1409.0,119.0,119.0,USA/Canada/As,YouTube
2024,187.0,118.58,118.58,USA/Canada/As,YouTube
2025,31.0,119.0,119.0,Rest_of_the_world,YouTube
2026,982.0,119.0,119.0,Rest_of_the_world,LinkedIn
2027,5.0,62.58,62.58,Rest_of_the_world,Instagram
2028,4.0,119.0,119.0,Rest_of_the_world,Google
2029,26.0,119.0,119.0,USA/Canada/As,LinkedIn
2030,103.0,119.0,119.0,Rest_of_the_world,Facebook
2031,300.0,119.0,119.0,Rest_of_the_world,Friend
2032,1079.0,144.54,144.54,West_EU,Other
2033,2626.0,119.0,119.0,Rest_of_the_world,LinkedIn
2034,132.0,62.58,62.58,Rest_of_the_world,Instagram
2035,1.0,143.46,143.46,West_EU,Instagram
2036,890.0,71.89,71.89,USA/Canada/As,Google
2037,6781.0,119.0,119.0,USA/Canada/As,YouTube
2038,1082.0,141.88,141.88,West_EU,Other
2039,3823.0,119.0,119.0,USA/Canada/As,YouTube
2040,552.0,119.0,119.0,Rest_of_the_world,YouTube
2041,1659.0,62.58,62.58,USA/Canada/As,Facebook
2042,66.0,62.58,62.58,Rest_of_the_world,Friend
2043,21.0,119.0,119.0,Rest_of_the_world,YouTube
2044,486.0,62.58,62.58,Rest_of_the_world,Friend
2045,8181.0,93.55,93.55,USA/Canada/As,LinkedIn
2046,894.0,119.0,119.0,Rest_of_the_world,Friend
2047,182.0,119.0,119.0,Rest_of_the_world,LinkedIn
2048,203.0,141.72,141.72,West_EU,Other
2049,1149.0,119.43,119.43,USA/Canada/As,Facebook
2050,157.0,119.1,119.1,USA/Canada/As,Google
2051,648.0,75.2,75.2,Rest_of_the_world,Friend
2052,387.0,119.0,119.0,Rest_of_the_world,Friend
2053,113.0,119.0,119.0,USA/Canada/As,Friend
2054,701.5,62.57,62.57,Rest_of_the_world,Instagram
2055,1.0,119.07,119.07,Rest_of_the_world,Other
2056,15.0,119.38,119.38,Rest_of_the_world,Other
2057,1753.0,24.69,24.69,Rest_of_the_world,Google
2058,389.0,119.0,119.0,USA/Canada/As,Instagram
2059,69.0,62.58,62.58,Rest_of_the_world,YouTube
2060,417.0,119.0,119.0,USA/Canada/As,YouTube
2061,135.0,118.34,118.34,USA/Canada/As,Friend
2062,231.0,118.34,118.34,USA/Canada/As,LinkedIn
2063,2065.0,62.63,62.63,Rest_of_the_world,Google
2064,974.0,251.4,251.4,West_EU,YouTube
2065,2327.0,62.58,62.58,Rest_of_the_world,Google
2066,57.0,142.86,142.86,Rest_of_the_world,Friend
2067,762.5,119.0,119.0,Rest_of_the_world,Facebook
2068,503.0,119.0,119.0,USA/Canada/As,Other
2069,83.0,119.0,119.0,Rest_of_the_world,Facebook
2070,1118.0,119.05,119.05,West_EU,Friend
2071,1880.0,147.52,147.52,Rest_of_the_world,Friend
2072,785.0,119.0,119.0,Rest_of_the_world,Google
2073,785.0,119.0,119.0,Rest_of_the_world,Google
2074,817.5,62.58,62.58,West_EU,Friend
2075,348.0,119.0,119.0,USA/Canada/As,YouTube
2076,54.0,62.58,62.58,Rest_of_the_world,LinkedIn
2077,2559.0,119.0,119.0,Rest_of_the_world,Other
2078,74.0,119.02,119.02,West_EU,Google
2079,1602.0,119.0,119.0,Rest_of_the_world,Google
2080,8095.0,62.57,62.57,Rest_of_the_world,Google
2081,224.0,62.58,62.58,Rest_of_the_world,Google
2082,249.0,118.61,118.61,USA/Canada/As,Friend
2083,68.0,119.0,119.0,Rest_of_the_world,LinkedIn
2084,3015.0,266.03,266.03,Rest_of_the_world,YouTube
2085,199.0,119.0,119.0,USA/Canada/As,Instagram
2086,787.0,62.33,62.33,USA/Canada/As,Friend
2087,932.0,119.14,119.14,USA/Canada/As,Other
2088,286.0,119.0,119.0,USA/Canada/As,YouTube
2089,161.0,119.0,119.0,USA/Canada/As,Google
2090,315.0,119.0,119.0,USA/Canada/As,LinkedIn
2091,1978.0,119.02,119.02,West_EU,Google
2092,966.0,62.58,62.58,Rest_of_the_world,YouTube
2093,49.0,62.58,62.58,Rest_of_the_world,LinkedIn
2094,2317.0,119.0,119.0,USA/Canada/As,Friend
2095,54.0,62.58,62.58,Rest_of_the_world,Google
2096,299.0,118.97,118.97,USA/Canada/As,Google
2097,98.0,119.0,119.0,Rest_of_the_world,Google
2098,3098.0,62.58,62.58,Rest_of_the_world,Google
2099,293.0,62.58,62.58,Rest_of_the_world,Instagram
2100,767.0,146.4,146.4,West_EU,Other
2101,92.0,62.56,62.56,USA/Canada/As,Friend
2102,9.0,62.58,62.58,Rest_of_the_world,Friend
2103,37.0,119.0,119.0,Rest_of_the_world,Google
2104,2383.0,119.0,119.0,Rest_of_the_world,YouTube
2105,2199.0,119.0,119.0,Rest_of_the_world,YouTube
2106,1599.0,119.0,119.0,Rest_of_the_world,Google
2107,54.0,62.58,62.58,Rest_of_the_world,LinkedIn
2108,651.0,119.0,119.0,Rest_of_the_world,Friend
2109,1583.0,62.58,62.58,Rest_of_the_world,LinkedIn
2110,3801.0,238.12,238.12,USA/Canada/As,Google
2111,433.0,62.58,62.58,Rest_of_the_world,YouTube
2112,8.0,119.0,119.0,USA/Canada/As,LinkedIn
2113,1723.0,147.22,147.22,Rest_of_the_world,Google
2114,1183.0,118.97,118.97,USA/Canada/As,YouTube
2115,24.0,119.0,119.0,USA/Canada/As,LinkedIn
2116,50.0,146.4,146.4,USA/Canada/As,YouTube
2117,484.0,142.82,142.82,West_EU,Instagram
2118,638.0,119.0,119.0,Rest_of_the_world,LinkedIn
2119,1591.0,62.58,62.58,Rest_of_the_world,Friend
2120,1451.0,160.0,160.0,USA/Canada/As,YouTube
2121,139.0,118.97,118.97,USA/Canada/As,Other
2122,1165.0,62.58,62.58,Rest_of_the_world,Google
2123,44.0,118.97,118.97,USA/Canada/As,LinkedIn
2124,249.0,119.0,119.0,USA/Canada/As,YouTube
2125,1.0,119.0,119.0,USA/Canada/As,LinkedIn
2126,180.0,119.0,119.0,USA/Canada/As,YouTube
2127,4.0,119.0,119.0,USA/Canada/As,LinkedIn
2128,22.0,119.0,119.0,USA/Canada/As,LinkedIn
2129,5.0,62.58,62.58,Rest_of_the_world,LinkedIn
2130,179.0,119.0,119.0,Rest_of_the_world,LinkedIn
2131,78.0,215.76,215.76,Rest_of_the_world,Friend
2132,574.0,119.0,119.0,Rest_of_the_world,Friend
2133,326.0,144.01,144.01,West_EU,Friend
2134,16.0,49.33,49.33,USA/Canada/As,Google
2135,64.0,119.0,119.0,Rest_of_the_world,Instagram
2136,1.0,119.0,119.0,Rest_of_the_world,LinkedIn
2137,288.0,119.0,119.0,Rest_of_the_world,YouTube
2138,601.0,119.0,119.0,Rest_of_the_world,LinkedIn
2139,680.0,142.82,142.82,West_EU,YouTube
2140,233.0,119.0,119.0,USA/Canada/As,Other
2141,5.0,141.64,141.64,West_EU,LinkedIn
2142,897.0,119.02,119.02,Rest_of_the_world,Friend
2143,726.0,62.58,62.58,Rest_of_the_world,Google
2144,112.0,119.0,119.0,Rest_of_the_world,Friend
2145,73.0,119.0,119.0,Rest_of_the_world,YouTube
2146,10111.0,118.99,118.99,USA/Canada/As,Instagram
2147,68.0,119.0,119.0,USA/Canada/As,Google
2148,321.0,149.05,149.05,West_EU,YouTube
2149,1711.0,118.78,118.78,USA/Canada/As,LinkedIn
2150,679.0,62.58,62.58,Rest_of_the_world,Facebook
2151,299.0,118.8,118.8,USA/Canada/As,Google
2152,845.0,119.0,119.0,USA/Canada/As,Instagram
2153,27.0,147.11,147.11,Rest_of_the_world,Instagram
2154,169.0,218.01,218.01,USA/Canada/As,Friend
2155,309.0,119.0,119.0,USA/Canada/As,Facebook
2156,215.0,119.0,119.0,USA/Canada/As,LinkedIn
2157,371.0,62.58,62.58,Rest_of_the_world,Friend
2158,235.0,119.0,119.0,USA/Canada/As,LinkedIn
2159,1851.0,62.51,62.51,Rest_of_the_world,Instagram
2160,7.0,119.0,119.0,USA/Canada/As,YouTube
2161,380.5,119.0,119.0,USA/Canada/As,YouTube
2162,1186.0,119.34,119.34,USA/Canada/As,Friend
2163,105.0,142.8,142.8,Rest_of_the_world,YouTube
2164,2354.0,119.0,119.0,Rest_of_the_world,Friend
2165,130.0,119.0,119.0,USA/Canada/As,LinkedIn
2166,3471.0,119.44,119.44,West_EU,Other
2167,1.0,119.0,119.0,Rest_of_the_world,Friend
2168,313.0,119.0,119.0,Rest_of_the_world,Instagram
2169,574.0,215.73,215.73,Rest_of_the_world,Friend
2170,99.0,119.0,119.0,Rest_of_the_world,Other
2171,63.0,119.0,119.0,USA/Canada/As,Google
2172,762.5,62.58,62.58,Rest_of_the_world,Facebook
2173,380.5,119.0,119.0,USA/Canada/As,YouTube
2174,1173.0,62.53,62.53,Rest_of_the_world,LinkedIn
2175,227.0,118.56,118.56,West_EU,Friend
2176,541.0,62.58,62.58,Rest_of_the_world,Friend
2177,500.0,62.58,62.58,Rest_of_the_world,Friend
2178,389.0,119.0,119.0,USA/Canada/As,Instagram
2179,280.0,62.58,62.58,Rest_of_the_world,YouTube
2180,141.0,119.0,119.0,Rest_of_the_world,Facebook
2181,1161.0,62.58,62.58,Rest_of_the_world,YouTube
2182,138.0,62.58,62.58,Rest_of_the_world,Friend
2183,538.0,62.58,62.58,Rest_of_the_world,Friend
2184,36.0,119.0,119.0,Rest_of_the_world,Facebook
2185,762.5,62.58,62.58,Rest_of_the_world,Facebook
2186,5053.0,118.46,118.46,USA/Canada/As,YouTube
2187,56.0,119.44,119.44,Rest_of_the_world,YouTube
2188,296.0,62.58,62.58,Rest_of_the_world,YouTube
2189,633.0,62.58,62.58,Rest_of_the_world,LinkedIn
2190,1123.0,118.46,118.46,West_EU,Google
2191,1.0,145.66,145.66,Rest_of_the_world,Instagram
2192,207.0,62.59,62.59,Rest_of_the_world,Facebook
2193,2927.0,62.58,62.58,Rest_of_the_world,Friend
2194,50.0,119.0,119.0,West_EU,Friend
2195,215.0,143.53,143.53,West_EU,LinkedIn
2196,1228.0,143.28,143.28,Rest_of_the_world,Instagram
2197,785.0,62.58,62.58,Rest_of_the_world,Google
2198,1547.0,118.53,118.53,USA/Canada/As,Google
2199,1.0,146.86,146.86,West_EU,Friend
2200,43.0,118.86,118.86,USA/Canada/As,Friend
2201,380.5,119.0,119.0,USA/Canada/As,YouTube
2202,704.0,143.53,143.53,West_EU,Google
2203,129.0,62.58,62.58,Rest_of_the_world,Google
2204,286.0,62.58,62.58,Rest_of_the_world,Instagram
2205,1884.0,146.08,146.08,West_EU,Google
2206,451.0,62.58,62.58,Rest_of_the_world,Facebook
2207,817.5,148.47,148.47,West_EU,Friend
2208,197.0,62.58,62.58,Rest_of_the_world,Friend
2209,242.0,62.58,62.58,Rest_of_the_world,Google
2210,873.0,62.57,62.57,Rest_of_the_world,Google
2211,49.0,119.0,119.0,USA/Canada/As,Google
2212,207.0,62.58,62.58,Rest_of_the_world,YouTube
2213,3112.0,119.0,119.0,Rest_of_the_world,LinkedIn
2214,16.0,62.58,62.58,Rest_of_the_world,LinkedIn
2215,2541.0,75.2,75.2,Rest_of_the_world,Friend
2216,55.0,119.0,119.0,Rest_of_the_world,Google
2217,1673.0,119.0,119.0,USA/Canada/As,Google
2218,36.0,119.0,119.0,USA/Canada/As,Google
2219,276.0,181.58,181.58,USA/Canada/As,Other
2220,793.0,119.0,119.0,USA/Canada/As,Google
2221,225.0,119.0,119.0,Rest_of_the_world,LinkedIn
2222,1569.0,119.0,119.0,Rest_of_the_world,Google
2223,187.0,119.0,119.0,USA/Canada/As,Google
2224,107.0,119.0,119.0,Rest_of_the_world,YouTube
2225,200.0,119.0,119.0,USA/Canada/As,LinkedIn
2226,899.0,62.58,62.58,West_EU,LinkedIn
2227,1697.0,119.0,119.0,USA/Canada/As,YouTube
2228,884.0,145.07,145.07,West_EU,Friend
2229,152.0,145.74,145.74,West_EU,LinkedIn
2230,64.0,119.0,119.0,USA/Canada/As,YouTube
2231,285.0,49.63,49.63,USA/Canada/As,Google
2232,439.0,119.0,119.0,USA/Canada/As,Friend
2233,1503.0,62.55,62.55,Rest_of_the_world,Friend
2234,21.0,119.0,119.0,USA/Canada/As,Instagram
2235,732.0,141.23,141.23,West_EU,Google
2236,3124.0,25.65,25.65,Rest_of_the_world,Friend
2237,5906.0,119.0,119.0,Rest_of_the_world,Friend
2238,4.0,119.0,119.0,USA/Canada/As,LinkedIn
2239,484.0,142.58,142.58,West_EU,Instagram
2240,866.0,119.0,119.0,USA/Canada/As,LinkedIn
2241,1258.0,118.58,118.58,USA/Canada/As,LinkedIn
2242,153.0,119.0,119.0,USA/Canada/As,Other
2243,1566.0,119.0,119.0,USA/Canada/As,YouTube
2244,1384.0,56.97,56.97,Rest_of_the_world,Friend
2245,367.0,62.58,62.58,Rest_of_the_world,Friend
2246,1054.0,119.0,119.0,USA/Canada/As,YouTube
2247,2431.0,141.64,141.64,USA/Canada/As,Other
2248,535.0,62.58,62.58,Rest_of_the_world,LinkedIn
2249,565.0,118.75,118.75,USA/Canada/As,Friend
2250,2.0,62.58,62.58,Rest_of_the_world,Google
2251,80.0,144.43,144.43,West_EU,LinkedIn
2252,41.0,62.58,62.58,Rest_of_the_world,Instagram
2253,32.0,62.58,62.58,Rest_of_the_world,Friend
2254,309.0,62.58,62.58,Rest_of_the_world,Google
2255,493.0,119.0,119.0,Rest_of_the_world,YouTube
2256,13.0,119.0,119.0,USA/Canada/As,Google
2257,3787.0,62.58,62.58,Rest_of_the_world,Other
2258,1284.0,119.0,119.0,USA/Canada/As,Google
2259,50.0,119.0,119.0,USA/Canada/As,Google
2260,18.0,119.0,119.0,USA/Canada/As,Friend
2261,151.0,62.58,62.58,Rest_of_the_world,LinkedIn
2262,660.0,62.43,62.43,Rest_of_the_world,Other
2263,75.0,348.0,281.105,USA/Canada/As,Google
